ID,sentiment
6137,Positive
6138,Negative
6139,Positive
6140,Positive
6141,Negative
6142,Positive
6143,Positive
6144,Positive
6145,Negative
6146,Negative
6147,Positive
6148,Negative
6149,Positive
6150,Positive
6151,Negative
6152,Positive
6153,Negative
6154,Positive
6155,Positive
6156,Positive
6157,Positive
6158,Positive
6159,Positive
6160,Positive
6161,Negative
6162,Negative
6163,Positive
6164,Positive
6165,Negative
6166,Negative
6167,Negative
6168,Positive
6169,Negative
6170,Positive
6171,Positive
6172,Positive
6173,Positive
6174,Positive
6175,Negative
6176,Negative
6177,Positive
6178,Positive
6179,Positive
6180,Negative
6181,Positive
6182,Positive
6183,Negative
6184,Positive
6185,Negative
6186,Positive
6187,Positive
6188,Negative
6189,Positive
6190,Positive
6191,Positive
6192,Positive
6193,Positive
6194,Positive
6195,Positive
6196,Positive
6197,Positive
6198,Positive
6199,Positive
6200,Positive
6201,Negative
6202,Positive
6203,Negative
6204,Negative
6205,Negative
6206,Positive
6207,Negative
6208,Positive
6209,Positive
6210,Positive
6211,Positive
6212,Negative
6213,Positive
6214,Positive
6215,Negative
6216,Positive
6217,Positive
6218,Negative
6219,Positive
6220,Positive
6221,Negative
6222,Negative
6223,Positive
6224,Positive
6225,Positive
6226,Positive
6227,Positive
6228,Positive
6229,Negative
6230,Negative
6231,Positive
6232,Negative
6233,Positive
6234,Positive
6235,Positive
6236,Positive
6237,Positive
6238,Negative
6239,Positive
6240,Positive
6241,Positive
6242,Positive
6243,Positive
6244,Positive
6245,Positive
6246,Positive
6247,Positive
6248,Negative
6249,Positive
6250,Positive
6251,Positive
6252,Positive
6253,Negative
6254,Positive
6255,Positive
6256,Positive
6257,Negative
6258,Positive
6259,Negative
6260,Negative
6261,Positive
6262,Negative
6263,Positive
6264,Positive
6265,Positive
6266,Negative
6267,Negative
6268,Positive
6269,Positive
6270,Positive
6271,Positive
6272,Positive
6273,Positive
6274,Positive
6275,Positive
6276,Positive
6277,Positive
6278,Negative
6279,Positive
6280,Positive
6281,Negative
6282,Positive
6283,Positive
6284,Positive
6285,Positive
6286,Negative
6287,Positive
6288,Positive
6289,Positive
6290,Positive
6291,Positive
6292,Positive
6293,Positive
6294,Positive
6295,Positive
6296,Positive
6297,Negative
6298,Negative
6299,Negative
6300,Positive
6301,Positive
6302,Positive
6303,Negative
6304,Positive
6305,Positive
6306,Negative
6307,Negative
6308,Positive
6309,Positive
6310,Positive
6311,Positive
6312,Negative
6313,Negative
6314,Negative
6315,Positive
6316,Positive
6317,Positive
6318,Positive
6319,Positive
6320,Positive
6321,Positive
6322,Positive
6323,Positive
6324,Negative
6325,Negative
6326,Positive
6327,Positive
6328,Negative
6329,Positive
6330,Positive
6331,Positive
6332,Positive
6333,Negative
6334,Negative
6335,Negative
6336,Positive
6337,Positive
6338,Positive
6339,Positive
6340,Positive
6341,Positive
6342,Negative
6343,Positive
6344,Negative
6345,Positive
6346,Positive
6347,Positive
6348,Positive
6349,Positive
6350,Negative
6351,Negative
6352,Negative
6353,Positive
6354,Positive
6355,Positive
6356,Positive
6357,Negative
6358,Positive
6359,Positive
6360,Negative
6361,Positive
6362,Positive
6363,Positive
6364,Positive
6365,Positive
6366,Positive
6367,Positive
6368,Negative
6369,Positive
6370,Positive
6371,Positive
6372,Positive
6373,Negative
6374,Positive
6375,Negative
6376,Positive
6377,Positive
6378,Negative
6379,Negative
6380,Negative
6381,Positive
6382,Negative
6383,Negative
6384,Positive
6385,Negative
6386,Positive
6387,Negative
6388,Positive
6389,Positive
6390,Positive
6391,Positive
6392,Positive
6393,Positive
6394,Positive
6395,Positive
6396,Negative
6397,Positive
6398,Negative
6399,Positive
6400,Positive
6401,Positive
6402,Negative
6403,Positive
6404,Positive
6405,Positive
6406,Positive
6407,Negative
6408,Positive
6409,Negative
6410,Positive
6411,Negative
6412,Positive
6413,Positive
6414,Positive
6415,Positive
6416,Positive
6417,Positive
6418,Negative
6419,Positive
6420,Negative
6421,Positive
6422,Positive
6423,Negative
6424,Positive
6425,Positive
6426,Negative
6427,Positive
6428,Positive
6429,Negative
6430,Positive
6431,Positive
6432,Positive
6433,Negative
6434,Positive
6435,Negative
6436,Positive
6437,Negative
6438,Negative
6439,Positive
6440,Negative
6441,Positive
6442,Positive
6443,Positive
6444,Positive
6445,Negative
6446,Negative
6447,Positive
6448,Positive
6449,Positive
6450,Positive
6451,Negative
6452,Negative
6453,Negative
6454,Positive
6455,Negative
6456,Negative
6457,Negative
6458,Positive
6459,Positive
6460,Positive
6461,Positive
6462,Positive
6463,Positive
6464,Negative
6465,Negative
6466,Positive
6467,Positive
6468,Negative
6469,Negative
6470,Positive
6471,Positive
6472,Positive
6473,Negative
6474,Positive
6475,Positive
6476,Positive
6477,Negative
6478,Positive
6479,Positive
6480,Positive
6481,Positive
6482,Positive
6483,Positive
6484,Negative
6485,Negative
6486,Positive
6487,Negative
6488,Negative
6489,Negative
6490,Positive
6491,Positive
6492,Negative
6493,Positive
6494,Positive
6495,Positive
6496,Positive
6497,Positive
6498,Negative
6499,Positive
6500,Positive
6501,Positive
6502,Positive
6503,Positive
6504,Positive
6505,Positive
6506,Positive
6507,Negative
6508,Negative
6509,Negative
6510,Positive
6511,Negative
6512,Positive
6513,Negative
6514,Positive
6515,Positive
6516,Positive
6517,Negative
6518,Positive
6519,Positive
6520,Positive
6521,Positive
6522,Positive
6523,Negative
6524,Positive
6525,Positive
6526,Positive
6527,Negative
6528,Negative
6529,Negative
6530,Positive
6531,Positive
6532,Negative
6533,Positive
6534,Positive
6535,Positive
6536,Negative
6537,Positive
6538,Positive
6539,Negative
6540,Positive
6541,Negative
6542,Positive
6543,Positive
6544,Positive
6545,Negative
6546,Negative
6547,Positive
6548,Positive
6549,Negative
6550,Negative
6551,Positive
6552,Positive
6553,Negative
6554,Positive
6555,Positive
6556,Positive
6557,Positive
6558,Positive
6559,Positive
6560,Positive
6561,Positive
6562,Negative
6563,Positive
6564,Positive
6565,Negative
6566,Positive
6567,Negative
6568,Positive
6569,Positive
6570,Positive
6571,Positive
6572,Positive
6573,Positive
6574,Positive
6575,Negative
6576,Positive
6577,Positive
6578,Negative
6579,Positive
6580,Positive
6581,Positive
6582,Positive
6583,Positive
6584,Positive
6585,Negative
6586,Positive
6587,Positive
6588,Negative
6589,Negative
6590,Positive
6591,Positive
6592,Positive
6593,Negative
6594,Positive
6595,Negative
6596,Positive
6597,Positive
6598,Negative
6599,Negative
6600,Positive
6601,Negative
6602,Negative
6603,Positive
6604,Positive
6605,Negative
6606,Positive
6607,Positive
6608,Positive
6609,Positive
6610,Positive
6611,Positive
6612,Positive
6613,Positive
6614,Positive
6615,Positive
6616,Negative
6617,Positive
6618,Negative
6619,Positive
6620,Positive
6621,Positive
6622,Positive
6623,Positive
6624,Positive
6625,Positive
6626,Positive
6627,Positive
6628,Positive
6629,Positive
6630,Positive
6631,Positive
6632,Positive
6633,Positive
6634,Positive
6635,Positive
6636,Positive
6637,Positive
6638,Positive
6639,Positive
6640,Positive
6641,Positive
6642,Positive
6643,Positive
6644,Negative
6645,Negative
6646,Positive
6647,Positive
6648,Negative
6649,Positive
6650,Positive
6651,Positive
6652,Positive
6653,Negative
6654,Positive
6655,Positive
6656,Negative
6657,Positive
6658,Positive
6659,Positive
6660,Negative
6661,Negative
6662,Positive
6663,Positive
6664,Positive
6665,Positive
6666,Positive
6667,Positive
6668,Negative
6669,Positive
6670,Positive
6671,Positive
6672,Positive
6673,Positive
6674,Positive
6675,Negative
6676,Positive
6677,Negative
6678,Positive
6679,Negative
6680,Positive
6681,Positive
6682,Negative
6683,Positive
6684,Positive
6685,Positive
6686,Positive
6687,Positive
6688,Positive
6689,Positive
6690,Positive
6691,Positive
6692,Positive
6693,Positive
6694,Negative
6695,Positive
6696,Positive
6697,Positive
6698,Positive
6699,Negative
6700,Positive
6701,Negative
6702,Positive
6703,Positive
6704,Positive
6705,Negative
6706,Positive
6707,Negative
6708,Negative
6709,Positive
6710,Negative
6711,Positive
6712,Positive
6713,Negative
6714,Negative
6715,Negative
6716,Positive
6717,Positive
6718,Positive
6719,Positive
6720,Positive
6721,Positive
6722,Positive
6723,Negative
6724,Negative
6725,Positive
6726,Positive
6727,Positive
6728,Positive
6729,Positive
6730,Positive
6731,Positive
6732,Negative
6733,Positive
6734,Negative
6735,Negative
6736,Negative
6737,Positive
6738,Positive
6739,Positive
6740,Positive
6741,Negative
6742,Positive
6743,Negative
6744,Positive
6745,Negative
6746,Positive
6747,Positive
6748,Positive
6749,Positive
6750,Positive
6751,Negative
6752,Positive
6753,Negative
6754,Positive
6755,Negative
6756,Positive
6757,Negative
6758,Positive
6759,Positive
6760,Negative
6761,Positive
6762,Positive
6763,Positive
6764,Positive
6765,Positive
6766,Positive
6767,Positive
6768,Negative
6769,Negative
6770,Positive
6771,Positive
6772,Positive
6773,Positive
6774,Positive
6775,Positive
6776,Positive
6777,Positive
6778,Positive
6779,Positive
6780,Negative
6781,Negative
6782,Negative
6783,Negative
6784,Negative
6785,Positive
6786,Positive
6787,Negative
6788,Positive
6789,Positive
6790,Positive
6791,Positive
6792,Positive
6793,Positive
6794,Negative
6795,Negative
6796,Positive
6797,Positive
6798,Negative
6799,Negative
6800,Positive
6801,Positive
6802,Negative
6803,Positive
6804,Positive
6805,Positive
6806,Negative
6807,Positive
6808,Positive
6809,Positive
6810,Negative
6811,Positive
6812,Positive
6813,Negative
6814,Positive
6815,Negative
6816,Positive
6817,Positive
6818,Positive
6819,Positive
6820,Positive
6821,Negative
6822,Positive
6823,Positive
6824,Positive
6825,Positive
6826,Positive
6827,Positive
6828,Negative
6829,Positive
6830,Positive
6831,Positive
6832,Positive
6833,Positive
6834,Negative
6835,Positive
6836,Negative
6837,Positive
6838,Positive
6839,Negative
6840,Negative
6841,Positive
6842,Positive
6843,Positive
6844,Positive
6845,Positive
6846,Positive
6847,Positive
6848,Negative
6849,Positive
6850,Negative
6851,Positive
6852,Positive
6853,Positive
6854,Negative
6855,Negative
6856,Positive
6857,Negative
6858,Positive
6859,Positive
6860,Positive
6861,Positive
6862,Negative
6863,Positive
6864,Positive
6865,Positive
6866,Positive
6867,Negative
6868,Positive
6869,Positive
6870,Positive
6871,Negative
6872,Positive
6873,Positive
6874,Positive
6875,Negative
6876,Positive
6877,Negative
6878,Positive
6879,Positive
6880,Positive
6881,Positive
6882,Negative
6883,Positive
6884,Positive
6885,Positive
6886,Negative
6887,Positive
6888,Negative
6889,Positive
6890,Positive
6891,Positive
6892,Positive
6893,Negative
6894,Positive
6895,Positive
6896,Negative
6897,Positive
6898,Negative
6899,Negative
6900,Positive
6901,Negative
6902,Positive
6903,Positive
6904,Positive
6905,Negative
6906,Negative
6907,Negative
6908,Positive
6909,Positive
6910,Negative
6911,Negative
6912,Negative
6913,Positive
6914,Positive
6915,Positive
6916,Positive
6917,Positive
6918,Positive
6919,Positive
6920,Positive
6921,Positive
6922,Positive
6923,Negative
6924,Positive
6925,Negative
6926,Positive
6927,Positive
6928,Positive
6929,Positive
6930,Negative
6931,Negative
6932,Positive
6933,Positive
6934,Negative
6935,Positive
6936,Positive
6937,Positive
6938,Negative
6939,Positive
6940,Positive
6941,Negative
6942,Negative
6943,Positive
6944,Negative
6945,Positive
6946,Negative
6947,Negative
6948,Positive
6949,Negative
6950,Negative
6951,Positive
6952,Positive
6953,Positive
6954,Negative
6955,Positive
6956,Positive
6957,Positive
6958,Positive
6959,Positive
6960,Positive
6961,Negative
6962,Negative
6963,Positive
6964,Negative
6965,Negative
6966,Negative
6967,Negative
6968,Positive
6969,Negative
6970,Negative
6971,Positive
6972,Negative
6973,Negative
6974,Positive
6975,Positive
6976,Negative
6977,Positive
6978,Positive
6979,Positive
6980,Positive
6981,Positive
6982,Positive
6983,Positive
6984,Positive
6985,Negative
6986,Positive
6987,Positive
6988,Positive
6989,Positive
6990,Negative
6991,Positive
6992,Positive
6993,Positive
6994,Positive
6995,Negative
6996,Positive
6997,Negative
6998,Positive
6999,Positive
7000,Positive
7001,Positive
7002,Negative
7003,Positive
7004,Positive
7005,Positive
7006,Positive
7007,Positive
7008,Negative
7009,Negative
7010,Positive
7011,Positive
7012,Positive
7013,Negative
7014,Negative
7015,Positive
7016,Negative
7017,Positive
7018,Positive
7019,Positive
7020,Positive
7021,Positive
7022,Positive
7023,Positive
7024,Positive
7025,Negative
7026,Positive
7027,Positive
7028,Negative
7029,Positive
7030,Negative
7031,Negative
7032,Negative
7033,Negative
7034,Positive
7035,Positive
7036,Negative
7037,Positive
7038,Negative
7039,Negative
7040,Positive
7041,Positive
7042,Positive
7043,Negative
7044,Negative
7045,Positive
7046,Negative
7047,Negative
7048,Negative
7049,Positive
7050,Negative
7051,Positive
7052,Positive
7053,Positive
7054,Positive
7055,Negative
7056,Positive
7057,Negative
7058,Positive
7059,Negative
7060,Positive
7061,Positive
7062,Positive
7063,Positive
7064,Positive
7065,Negative
7066,Negative
7067,Positive
7068,Negative
7069,Positive
7070,Positive
7071,Positive
7072,Positive
7073,Positive
7074,Positive
7075,Negative
7076,Positive
7077,Positive
7078,Positive
7079,Positive
7080,Positive
7081,Positive
7082,Positive
7083,Positive
7084,Positive
7085,Negative
7086,Positive
7087,Positive
7088,Positive
7089,Positive
7090,Positive
7091,Positive
7092,Positive
7093,Negative
7094,Positive
7095,Positive
7096,Positive
7097,Negative
7098,Positive
7099,Positive
7100,Positive
7101,Positive
7102,Positive
7103,Negative
7104,Negative
7105,Negative
7106,Negative
7107,Negative
7108,Negative
7109,Positive
7110,Negative
7111,Positive
7112,Negative
7113,Positive
7114,Negative
7115,Positive
7116,Positive
7117,Negative
7118,Positive
7119,Positive
7120,Positive
7121,Positive
7122,Negative
7123,Positive
7124,Negative
7125,Positive
7126,Negative
7127,Positive
7128,Positive
7129,Negative
7130,Positive
7131,Positive
7132,Negative
7133,Negative
7134,Positive
7135,Positive
7136,Positive
7137,Positive
7138,Positive
7139,Positive
7140,Negative
7141,Negative
7142,Positive
7143,Positive
7144,Positive
7145,Negative
7146,Positive
7147,Positive
7148,Positive
7149,Negative
7150,Positive
7151,Positive
7152,Positive
7153,Negative
7154,Positive
7155,Positive
7156,Positive
7157,Negative
7158,Positive
7159,Positive
7160,Negative
7161,Positive
7162,Positive
7163,Positive
7164,Positive
7165,Positive
7166,Negative
7167,Positive
7168,Positive
7169,Negative
7170,Negative
7171,Negative
7172,Positive
7173,Positive
7174,Negative
7175,Positive
7176,Negative
7177,Positive
7178,Negative
7179,Negative
7180,Positive
7181,Negative
7182,Positive
7183,Positive
7184,Positive
7185,Negative
7186,Positive
7187,Positive
7188,Negative
7189,Positive
7190,Negative
7191,Positive
7192,Positive
7193,Positive
7194,Negative
7195,Negative
7196,Positive
7197,Negative
7198,Negative
7199,Positive
7200,Positive
7201,Positive
7202,Positive
7203,Positive
7204,Negative
7205,Negative
7206,Positive
7207,Negative
7208,Positive
7209,Negative
7210,Positive
7211,Positive
7212,Negative
7213,Positive
7214,Negative
7215,Positive
7216,Negative
7217,Positive
7218,Positive
7219,Negative
7220,Positive
7221,Negative
7222,Positive
7223,Positive
7224,Positive
7225,Positive
7226,Negative
7227,Positive
7228,Positive
7229,Positive
7230,Positive
7231,Negative
7232,Positive
7233,Positive
7234,Positive
7235,Positive
7236,Negative
7237,Negative
7238,Positive
7239,Positive
7240,Positive
7241,Positive
7242,Positive
7243,Negative
7244,Positive
7245,Positive
7246,Positive
7247,Positive
7248,Positive
7249,Positive
7250,Positive
7251,Positive
7252,Negative
7253,Positive
7254,Positive
7255,Positive
7256,Positive
7257,Positive
7258,Positive
7259,Positive
7260,Negative
7261,Positive
7262,Positive
7263,Positive
7264,Positive
7265,Negative
7266,Positive
7267,Positive
7268,Negative
7269,Positive
7270,Positive
7271,Positive
7272,Positive
7273,Positive
7274,Negative
7275,Positive
7276,Negative
7277,Positive
7278,Positive
7279,Positive
7280,Positive
7281,Positive
7282,Positive
7283,Positive
7284,Negative
7285,Negative
7286,Positive
7287,Positive
7288,Positive
7289,Positive
7290,Negative
7291,Positive
7292,Positive
7293,Positive
7294,Negative
7295,Positive
7296,Positive
7297,Positive
7298,Positive
7299,Negative
7300,Negative
7301,Positive
7302,Positive
7303,Negative
7304,Positive
7305,Positive
7306,Positive
7307,Positive
7308,Positive
7309,Negative
7310,Positive
7311,Negative
7312,Positive
7313,Negative
7314,Positive
7315,Positive
7316,Positive
7317,Negative
7318,Negative
7319,Positive
7320,Positive
7321,Positive
7322,Positive
7323,Positive
7324,Negative
7325,Positive
7326,Positive
7327,Negative
7328,Positive
7329,Negative
7330,Negative
7331,Positive
7332,Negative
7333,Positive
7334,Positive
7335,Positive
7336,Positive
7337,Positive
7338,Negative
7339,Positive
7340,Negative
7341,Negative
7342,Positive
7343,Positive
7344,Positive
7345,Positive
7346,Positive
7347,Positive
7348,Negative
7349,Positive
7350,Positive
7351,Positive
7352,Negative
7353,Positive
7354,Negative
7355,Negative
7356,Negative
7357,Negative
7358,Positive
7359,Negative
7360,Positive
7361,Negative
7362,Positive
7363,Positive
7364,Positive
7365,Positive
7366,Positive
7367,Negative
7368,Positive
7369,Negative
7370,Negative
7371,Negative
7372,Positive
7373,Negative
7374,Positive
7375,Negative
7376,Positive
7377,Negative
7378,Positive
7379,Positive
7380,Positive
7381,Positive
7382,Positive
7383,Positive
7384,Negative
7385,Negative
7386,Positive
7387,Negative
7388,Positive
7389,Positive
7390,Positive
7391,Positive
7392,Negative
7393,Negative
7394,Positive
7395,Positive
7396,Positive
7397,Positive
7398,Positive
7399,Negative
7400,Positive
7401,Positive
7402,Positive
7403,Positive
7404,Positive
7405,Positive
7406,Positive
7407,Negative
7408,Positive
7409,Positive
7410,Positive
7411,Positive
7412,Positive
7413,Negative
7414,Positive
7415,Positive
7416,Positive
7417,Negative
7418,Positive
7419,Positive
7420,Positive
7421,Positive
7422,Positive
7423,Positive
7424,Positive
7425,Negative
7426,Positive
7427,Negative
7428,Negative
7429,Positive
7430,Negative
7431,Positive
7432,Positive
7433,Positive
7434,Negative
7435,Positive
7436,Negative
7437,Positive
7438,Negative
7439,Positive
7440,Positive
7441,Positive
7442,Negative
7443,Negative
7444,Positive
7445,Positive
7446,Positive
7447,Positive
7448,Negative
7449,Positive
7450,Positive
7451,Positive
7452,Positive
7453,Negative
7454,Positive
7455,Positive
7456,Positive
7457,Positive
7458,Negative
7459,Positive
7460,Negative
7461,Positive
7462,Positive
7463,Positive
7464,Positive
7465,Negative
7466,Negative
7467,Positive
7468,Positive
7469,Positive
7470,Negative
7471,Positive
7472,Negative
7473,Positive
7474,Positive
7475,Positive
7476,Positive
7477,Positive
7478,Positive
7479,Positive
7480,Negative
7481,Positive
7482,Positive
7483,Positive
7484,Positive
7485,Negative
7486,Negative
7487,Positive
7488,Negative
7489,Positive
7490,Positive
7491,Positive
7492,Negative
7493,Negative
7494,Negative
7495,Negative
7496,Positive
7497,Positive
7498,Positive
7499,Negative
7500,Negative
7501,Positive
7502,Negative
7503,Positive
7504,Positive
7505,Positive
7506,Positive
7507,Negative
7508,Positive
7509,Negative
7510,Negative
7511,Negative
7512,Negative
7513,Negative
7514,Positive
7515,Positive
7516,Positive
7517,Positive
7518,Positive
7519,Positive
7520,Positive
7521,Positive
7522,Positive
7523,Positive
7524,Negative
7525,Positive
7526,Positive
7527,Positive
7528,Negative
7529,Positive
7530,Positive
7531,Negative
7532,Negative
7533,Positive
7534,Positive
7535,Positive
7536,Positive
7537,Negative
7538,Positive
7539,Positive
7540,Positive
7541,Positive
7542,Positive
7543,Negative
7544,Positive
7545,Positive
7546,Positive
7547,Negative
7548,Positive
7549,Negative
7550,Positive
7551,Positive
7552,Negative
7553,Negative
7554,Positive
7555,Positive
7556,Positive
7557,Positive
7558,Negative
7559,Positive
7560,Positive
7561,Positive
7562,Positive
7563,Positive
7564,Positive
7565,Positive
7566,Positive
7567,Positive
7568,Negative
7569,Positive
7570,Positive
7571,Positive
7572,Positive
7573,Positive
7574,Positive
7575,Positive
7576,Negative
7577,Negative
7578,Positive
7579,Positive
7580,Negative
7581,Positive
7582,Positive
7583,Positive
7584,Positive
7585,Negative
7586,Negative
7587,Positive
7588,Positive
7589,Positive
7590,Negative
7591,Positive
7592,Positive
7593,Negative
7594,Positive
7595,Negative
7596,Positive
7597,Positive
7598,Positive
7599,Positive
7600,Positive
7601,Positive
7602,Positive
7603,Positive
7604,Positive
7605,Negative
7606,Negative
7607,Negative
7608,Positive
7609,Negative
7610,Negative
7611,Negative
7612,Positive
7613,Positive
7614,Positive
7615,Positive
7616,Positive
7617,Negative
7618,Negative
7619,Negative
7620,Negative
7621,Negative
7622,Positive
7623,Positive
7624,Positive
7625,Positive
7626,Positive
7627,Positive
7628,Positive
7629,Positive
7630,Negative
7631,Positive
7632,Positive
7633,Negative
7634,Positive
7635,Positive
7636,Positive
7637,Positive
7638,Positive
7639,Positive
7640,Negative
7641,Negative
7642,Positive
7643,Negative
7644,Positive
7645,Negative
7646,Positive
7647,Positive
7648,Positive
7649,Negative
7650,Negative
7651,Positive
7652,Negative
7653,Positive
7654,Positive
7655,Negative
7656,Negative
7657,Positive
7658,Positive
7659,Positive
7660,Positive
7661,Positive
7662,Positive
7663,Negative
7664,Positive
7665,Positive
7666,Positive
7667,Positive
7668,Positive
7669,Negative
7670,Positive
7671,Positive
7672,Positive
7673,Negative
7674,Positive
7675,Positive
7676,Negative
7677,Negative
7678,Positive
7679,Negative
7680,Positive
7681,Negative
7682,Negative
7683,Positive
7684,Positive
7685,Negative
7686,Positive
7687,Positive
7688,Positive
7689,Negative
7690,Negative
7691,Positive
7692,Positive
7693,Positive
7694,Positive
7695,Positive
7696,Negative
7697,Negative
7698,Positive
7699,Positive
7700,Positive
7701,Positive
7702,Positive
7703,Positive
7704,Negative
7705,Negative
7706,Negative
7707,Negative
7708,Positive
7709,Positive
7710,Positive
7711,Negative
7712,Positive
7713,Negative
7714,Negative
7715,Positive
7716,Positive
7717,Positive
7718,Negative
7719,Positive
7720,Positive
7721,Negative
7722,Negative
7723,Negative
7724,Positive
7725,Positive
7726,Positive
7727,Negative
7728,Negative
7729,Positive
7730,Positive
7731,Positive
7732,Positive
7733,Positive
7734,Positive
7735,Negative
7736,Positive
7737,Positive
7738,Positive
7739,Positive
7740,Positive
7741,Positive
7742,Positive
7743,Positive
7744,Positive
7745,Negative
7746,Positive
7747,Positive
7748,Positive
7749,Positive
7750,Positive
7751,Positive
7752,Positive
7753,Negative
7754,Positive
7755,Positive
7756,Positive
7757,Positive
7758,Positive
7759,Negative
7760,Positive
7761,Positive
7762,Positive
7763,Positive
7764,Positive
7765,Positive
7766,Negative
7767,Positive
7768,Negative
7769,Positive
7770,Negative
7771,Negative
7772,Negative
7773,Positive
7774,Positive
7775,Negative
7776,Positive
7777,Positive
7778,Positive
7779,Positive
7780,Positive
7781,Positive
7782,Positive
7783,Negative
7784,Negative
7785,Negative
7786,Positive
7787,Negative
7788,Positive
7789,Positive
7790,Positive
7791,Negative
7792,Positive
7793,Positive
7794,Positive
7795,Positive
7796,Positive
7797,Positive
7798,Negative
7799,Positive
7800,Positive
7801,Positive
7802,Negative
7803,Positive
7804,Negative
7805,Positive
7806,Negative
7807,Negative
7808,Negative
7809,Positive
7810,Negative
7811,Positive
7812,Negative
7813,Positive
7814,Positive
7815,Positive
7816,Positive
7817,Positive
7818,Positive
7819,Positive
7820,Positive
7821,Negative
7822,Positive
7823,Positive
7824,Positive
7825,Positive
7826,Positive
7827,Positive
7828,Positive
7829,Negative
7830,Positive
7831,Positive
7832,Negative
7833,Negative
7834,Negative
7835,Positive
7836,Negative
7837,Negative
7838,Positive
7839,Positive
7840,Positive
7841,Positive
7842,Positive
7843,Positive
7844,Positive
7845,Positive
7846,Negative
7847,Negative
7848,Positive
7849,Negative
7850,Positive
7851,Positive
7852,Positive
7853,Positive
7854,Positive
7855,Negative
7856,Positive
7857,Positive
7858,Negative
7859,Negative
7860,Positive
7861,Positive
7862,Positive
7863,Negative
7864,Positive
7865,Positive
7866,Positive
7867,Positive
7868,Negative
7869,Positive
7870,Positive
7871,Negative
7872,Positive
7873,Positive
7874,Negative
7875,Positive
7876,Positive
7877,Positive
7878,Positive
7879,Negative
7880,Positive
7881,Positive
7882,Positive
7883,Positive
7884,Positive
7885,Positive
7886,Negative
7887,Positive
7888,Positive
7889,Positive
7890,Positive
7891,Negative
7892,Negative
7893,Positive
7894,Positive
7895,Positive
7896,Negative
7897,Negative
7898,Positive
7899,Positive
7900,Positive
7901,Negative
7902,Positive
7903,Positive
7904,Positive
7905,Positive
7906,Positive
7907,Negative
7908,Positive
7909,Positive
7910,Positive
7911,Positive
7912,Negative
7913,Negative
7914,Negative
7915,Positive
7916,Positive
7917,Positive
7918,Positive
7919,Positive
7920,Positive
7921,Positive
7922,Positive
7923,Positive
7924,Negative
7925,Positive
7926,Positive
7927,Positive
7928,Positive
7929,Negative
7930,Positive
7931,Negative
7932,Positive
7933,Positive
7934,Positive
7935,Positive
7936,Positive
7937,Positive
7938,Positive
7939,Positive
7940,Positive
7941,Positive
7942,Positive
7943,Positive
7944,Positive
7945,Positive
7946,Negative
7947,Positive
7948,Positive
7949,Negative
7950,Negative
7951,Positive
7952,Positive
7953,Positive
7954,Positive
7955,Negative
7956,Positive
7957,Positive
7958,Positive
7959,Negative
7960,Positive
7961,Positive
7962,Positive
7963,Negative
7964,Positive
7965,Positive
7966,Positive
7967,Positive
7968,Positive
7969,Negative
7970,Negative
7971,Positive
7972,Positive
7973,Positive
7974,Positive
7975,Positive
7976,Positive
7977,Positive
7978,Positive
7979,Positive
7980,Negative
7981,Positive
7982,Negative
7983,Negative
7984,Negative
7985,Positive
7986,Positive
7987,Positive
7988,Positive
7989,Negative
7990,Positive
7991,Negative
7992,Positive
7993,Positive
7994,Positive
7995,Negative
7996,Positive
7997,Negative
7998,Negative
7999,Negative
8000,Positive
